query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms,ef_search,controller_action,recent_window_p99_ms
314,0.5683,0.675,0.642,1.7155,100,none,2.417
315,0.57,0.677,0.642,1.9762,100,none,2.417
316,0.572,0.679,0.642,2.6157,100,none,2.4615
317,0.5747,0.682,0.677,1.9878,100,none,2.4615
318,0.5768,0.685,0.677,1.843,100,none,2.4615
319,0.5787,0.687,0.677,1.8767,100,none,2.4615
320,0.5806,0.689,0.677,1.919,100,none,2.4615
321,0.5825,0.692,0.677,1.7542,100,none,2.4615
322,0.5843,0.694,0.677,1.588,100,none,2.4615
323,0.586,0.696,0.677,1.5858,100,none,2.4615
324,0.5876,0.698,0.677,1.582,100,none,2.4615
325,0.5892,0.7,0.677,1.537,100,none,2.4615
326,0.5908,0.702,0.677,1.5454,100,none,2.4615
327,0.5924,0.703,0.677,1.5539,100,none,2.4615
328,0.5939,0.705,0.677,1.5571,100,none,2.4615
329,0.5955,0.707,0.677,1.5697,100,none,2.4615
330,0.5971,0.709,0.677,1.5186,100,none,2.4615
331,0.5987,0.711,0.677,1.8838,100,none,2.4615
332,0.6006,0.713,0.677,2.468,100,none,2.5433
333,0.6031,0.716,0.677,1.7545,100,none,2.5433
334,0.605,0.718,0.711,1.5774,100,none,2.5433
335,0.6066,0.72,0.711,1.7228,100,none,2.5433
336,0.6083,0.722,0.711,1.6401,100,none,2.5433
337,0.61,0.724,0.711,1.6766,100,none,2.5433
338,0.6117,0.726,0.711,2.0006,100,none,2.5433
339,0.6138,0.729,0.711,1.8337,100,none,2.5433
340,0.6156,0.731,0.711,1.7651,100,none,2.5433
341,0.6174,0.733,0.711,1.9727,100,none,2.5433
342,0.6195,0.736,0.711,1.7192,100,none,2.5433
343,0.6212,0.738,0.711,1.7387,100,none,2.5433
344,0.623,0.74,0.711,1.7171,100,none,2.5433
345,0.6248,0.742,0.711,1.7826,100,none,2.5433
346,0.6266,0.744,0.711,1.7739,100,none,2.5433
347,0.6284,0.746,0.711,1.9382,100,none,2.5433
348,0.6304,0.749,0.711,2.0128,100,none,2.5433
