elapsed_sec,latency_ms,target_pressure_pct,actual_pressure_pct
478.967141,2.955344,0.0,70.011037
479.616961,2.710421,0.0,70.005171
480.271297,3.105266,0.0,70.010561
480.924217,3.269588,0.0,70.015346
481.576844,2.835003,0.0,70.016229
482.22126,3.005394,0.0,70.017934
482.875152,2.57263,0.0,70.013595
483.529957,3.023125,0.0,70.012354
484.18084,3.323518,0.0,70.011253
484.827878,2.707462,0.0,70.012017
485.477726,2.58587,0.0,70.013547
486.130469,2.477578,0.0,70.018423
486.775347,2.958284,0.0,70.018511
487.430483,2.886574,0.0,70.012409
488.080092,3.007385,0.0,70.015437
488.725668,3.169946,0.0,70.01243
489.379487,2.763302,0.0,70.011835
490.045918,2.653871,0.0,70.018241
490.702951,2.301176,0.0,70.017877
491.358884,3.169877,0.0,70.018939
492.007325,2.468269,0.0,70.018635
492.649507,2.937804,0.0,70.016366
493.2965,2.867773,0.0,70.020226
493.948232,2.533769,0.0,70.014833
494.590914,2.790372,0.0,70.015783
495.253174,2.822413,0.0,70.018186
495.913244,2.675521,0.0,70.013786
496.55763,2.934904,0.0,70.018781
497.205135,2.331827,0.0,70.015674
497.854715,3.188596,0.0,70.01872
498.506416,3.018325,0.0,70.021373
499.154049,2.807643,0.0,70.020984
499.811129,2.837783,0.0,70.01937
500.458225,2.992434,0.0,70.018286
501.112256,2.682431,0.0,70.019003
501.772396,3.045656,0.0,70.0191
502.427864,2.295586,0.0,70.021203
503.080821,2.859563,0.0,70.019476
503.74269,2.213656,0.0,70.022762
504.404882,2.541829,0.0,70.026024
505.054682,2.328157,0.0,70.021989
505.707947,2.986814,0.0,70.029232
506.358745,2.605021,0.0,70.030509
507.018549,3.020324,0.0,70.016836
507.670072,2.719552,0.0,70.022228
508.329799,2.58904,0.0,70.019136
508.979304,2.234326,0.0,70.02258
509.64571,2.778402,0.0,70.022228
510.296089,2.483899,0.0,70.021576
510.947834,2.537609,0.0,70.023888
511.606758,2.915644,0.0,70.020374
512.270377,2.580999,0.0,70.017076
512.925796,2.831113,0.0,70.016942
513.581108,2.826473,0.0,70.01646
514.228361,2.733471,0.0,70.017971
514.878646,2.926144,0.0,70.015574
515.531516,2.61603,0.0,70.018026
516.18511,2.449589,0.0,70.023925
516.840053,2.503919,0.0,70.022292
517.493824,2.861593,0.0,70.021706
518.143122,2.837032,0.0,70.024046
518.793107,2.776833,0.0,70.01984
519.443746,2.847553,0.0,70.019015
520.091395,2.911073,0.0,70.017837
520.746969,2.872473,0.0,70.024383
521.403524,2.668211,0.0,70.024201
522.060742,2.756132,0.0,70.027611
522.710907,3.380079,0.0,70.033289
523.354789,2.722072,0.0,70.023312
524.012212,2.837032,0.0,70.019443
524.657395,2.650551,0.0,70.016979
525.302812,2.542889,0.0,70.015598
525.970141,2.693462,0.0,70.015258
526.627521,2.834582,0.0,70.013625
527.280613,2.659601,0.0,70.015968
