query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms
669,2.2637,4.829,3.746,3.9492
670,2.2678,4.838,3.796,3.9887
671,2.2719,4.847,3.796,4.4295
672,2.2765,4.857,3.845,4.0536
673,2.2807,4.866,3.895,3.8013
674,2.2847,4.874,3.945,4.3604
675,2.2891,4.883,3.945,3.8954
676,2.2931,4.892,3.995,3.3108
677,2.2966,4.899,4.044,4.0816
678,2.3008,4.908,4.094,4.8506
679,2.3058,4.919,4.094,4.5624
680,2.3104,4.929,4.144,4.066
681,2.3147,4.938,4.193,3.6688
682,2.3185,4.946,4.243,3.8715
683,2.3225,4.955,4.243,4.1491
684,2.3267,4.964,4.293,3.6764
685,2.3305,4.972,4.343,4.2159
686,2.3349,4.981,4.392,4.0873
687,2.3392,4.99,4.392,4.3578
688,2.3436,5.0,4.442,3.7204
689,2.3475,5.008,4.492,3.8103
690,2.3514,5.016,4.542,4.1488
691,2.3557,5.025,4.542,4.9431
692,2.3607,5.036,4.591,3.975
693,2.3648,5.045,4.641,3.5916
694,2.3686,5.053,4.691,4.287
695,2.373,5.062,4.74,4.2276
696,2.3773,5.072,4.754,3.4462
697,2.3809,5.079,4.754,3.6047
698,2.3845,5.087,4.754,3.7726
699,2.3884,5.095,4.754,3.8861
