query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms
292,0.2666,0.633,0.401,0.934
293,0.2675,0.635,0.401,0.7239
294,0.2682,0.637,0.401,0.7848
295,0.269,0.639,0.401,0.7147
296,0.2697,0.641,0.401,0.9584
297,0.2707,0.643,0.401,0.8228
298,0.2715,0.645,0.401,0.7084
299,0.2722,0.647,0.401,0.8277
300,0.2731,0.649,0.401,0.8189
301,0.2739,0.651,0.401,0.9137
302,0.2749,0.653,0.401,0.8598
303,0.2757,0.655,0.401,0.8315
304,0.2766,0.657,0.401,0.9143
305,0.2775,0.659,0.401,0.9643
306,0.2784,0.661,0.401,0.7225
307,0.2792,0.663,0.401,0.7673
308,0.28,0.665,0.401,0.7593
309,0.2807,0.667,0.401,0.8185
310,0.2815,0.669,0.401,1.0033
311,0.2825,0.671,0.401,0.8414
312,0.2834,0.673,0.401,0.7875
313,0.2842,0.675,0.401,0.8842
314,0.2851,0.677,0.401,0.8419
315,0.2859,0.679,0.401,0.806
316,0.2867,0.681,0.401,0.7591
317,0.2875,0.683,0.401,0.7935
318,0.2883,0.685,0.401,0.8618
319,0.2892,0.687,0.401,0.9424
320,0.2901,0.689,0.401,0.8341
321,0.2909,0.691,0.401,0.8465
322,0.2918,0.693,0.401,0.773
323,0.2926,0.695,0.401,0.763
324,0.2933,0.697,0.401,0.7716
325,0.2941,0.699,0.401,0.7785
326,0.2949,0.7,0.401,1.0425
327,0.296,0.703,0.401,0.8443
328,0.2968,0.705,0.401,1.1257
329,0.2979,0.708,0.401,0.9035
330,0.2988,0.71,0.401,1.0355
331,0.2999,0.712,0.401,0.7835
332,0.3007,0.714,0.401,0.8355
333,0.3015,0.716,0.401,0.7851
334,0.3023,0.718,0.401,0.8129
335,0.3031,0.72,0.401,0.9838
336,0.3041,0.722,0.401,0.9369
337,0.3051,0.725,0.401,0.8855
338,0.3059,0.727,0.401,0.8595
339,0.3068,0.729,0.401,0.9853
340,0.3078,0.731,0.401,0.9173
341,0.3087,0.733,0.401,0.8196
342,0.3095,0.735,0.401,0.9034
343,0.3105,0.737,0.401,0.8396
344,0.3113,0.739,0.451,0.7532
345,0.3121,0.741,0.451,0.9509
346,0.313,0.743,0.451,0.8115
347,0.3138,0.745,0.451,0.848
348,0.3147,0.747,0.451,1.0031
349,0.3157,0.75,0.451,0.7997
350,0.3165,0.752,0.451,0.8043
351,0.3173,0.754,0.451,0.905
352,0.3182,0.756,0.451,0.8215
353,0.3191,0.758,0.451,0.8328
354,0.3199,0.76,0.451,0.9045
355,0.3208,0.762,0.451,0.9132
356,0.3217,0.764,0.451,0.7955
357,0.3225,0.766,0.451,0.787
358,0.3233,0.768,0.451,0.9501
359,0.3243,0.77,0.451,0.8795
360,0.3252,0.772,0.451,0.7993
361,0.326,0.774,0.451,0.8837
362,0.3269,0.776,0.451,1.0773
363,0.3279,0.779,0.451,0.7944
364,0.3287,0.781,0.451,1.1281
365,0.3299,0.783,0.451,0.9028
366,0.3308,0.786,0.451,0.7737
367,0.3316,0.787,0.451,0.9537
368,0.3325,0.79,0.501,0.8964
369,0.3334,0.792,0.501,0.961
370,0.3344,0.794,0.501,0.8162
371,0.3352,0.796,0.501,0.8648
