query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
1370,27.40297,0.0,70.987174,0.0358,1.452385,,
1371,27.404529,0.0,70.987174,0.0358,2.215822,,
1372,27.406771,0.0,70.987174,0.0358,2.683407,,
1373,27.409481,0.0,70.987174,0.0358,1.548355,,
1374,27.411055,0.0,70.987174,0.0358,1.544535,,
1375,27.412633,0.0,70.987174,0.0358,2.303483,,
1376,27.414966,0.0,70.987174,0.0358,3.002411,,
1377,27.418005,0.0,70.987174,0.0358,2.394464,,
1378,27.420429,0.0,70.987174,0.0358,2.702787,,
1379,27.42316,0.0,70.987174,0.0358,2.218303,,
1380,27.425407,0.0,70.987293,0.0358,1.948339,,
1381,27.4275,0.0,70.987293,0.0358,1.790018,,
1382,27.42932,0.0,70.987293,0.0358,1.782068,,
1383,27.431133,0.0,70.987293,0.0358,1.674107,,
1384,27.432835,0.0,70.987293,0.0358,2.488645,,
1385,27.435352,0.0,70.987293,0.0358,2.658817,,
1386,27.438039,0.0,70.987293,0.0358,2.478165,,
1387,27.440543,0.0,70.987293,0.0358,2.480085,,
1388,27.44305,0.0,70.987293,0.0358,2.467335,,
1389,27.445542,0.0,70.987293,0.0358,2.196522,,
1390,27.447765,0.0,70.987083,0.0358,1.97579,,
1391,27.44984,0.0,70.987083,0.0358,2.129351,,
1392,27.451995,0.0,70.987083,0.0358,2.398594,,
1393,27.454419,0.0,70.987083,0.0358,2.018921,,
1394,27.456463,0.0,70.987083,0.0358,1.504975,,
1395,27.457992,0.0,70.987083,0.0358,2.347204,,
1396,27.460364,0.0,70.987083,0.0358,1.630457,,
1397,27.462028,0.0,70.987083,0.0358,1.697227,,
1398,27.46375,0.0,70.987083,0.0358,2.250872,,
1399,27.466026,0.0,70.987083,0.0358,1.516635,,
1400,27.467568,0.0,70.986989,0.0371,1.581446,,
1401,28.190169,0.0,70.986989,0.0371,3.222092,,
1402,28.193435,0.0,70.986989,0.0371,2.101711,,
1403,28.195571,0.0,70.986989,0.0371,2.427805,,
1404,28.198029,0.0,70.986989,0.0371,2.95976,,
1405,28.201024,0.0,70.986989,0.0371,1.895489,,
1406,28.202948,0.0,70.986989,0.0371,2.135892,,
1407,28.205109,0.0,70.986989,0.0371,2.121331,,
1408,28.207256,0.0,70.986989,0.0371,2.167842,,
1409,28.20945,0.0,70.986989,0.0371,2.149232,,
1410,28.211624,0.0,70.982468,0.0371,2.334933,,
1411,28.214064,0.0,70.982468,0.0371,2.117171,,
1412,28.216207,0.0,70.982468,0.0371,2.442435,,
1413,28.218675,0.0,70.982468,0.0371,1.751128,,
1414,28.220452,0.0,70.982468,0.0371,1.486105,,
1415,28.221963,0.0,70.982468,0.0371,1.625467,,
1416,28.223614,0.0,70.982468,0.0371,1.95744,,
1417,28.225596,0.0,70.982468,0.0371,2.039231,,
1418,28.22766,0.0,70.982468,0.0371,1.719637,,
1419,28.229405,0.0,70.982468,0.0371,1.961799,,
1420,28.231391,0.0,70.982374,0.0371,1.837588,,
1421,28.233336,0.0,70.982374,0.0371,2.059131,,
1422,28.235421,0.0,70.982374,0.0371,2.400235,,
1423,28.237846,0.0,70.982374,0.0371,1.578686,,
1424,28.23945,0.0,70.982374,0.0371,1.90382,,
1425,28.241378,0.0,70.982374,0.0371,1.97707,,
1426,28.243379,0.0,70.982374,0.0371,2.073981,,
1427,28.245478,0.0,70.982374,0.0371,2.040651,,
1428,28.247545,0.0,70.982374,0.0371,1.496525,,
1429,28.249066,0.0,70.982374,0.0371,1.561906,,
1430,28.250653,0.0,70.98228,0.0371,1.456814,,
1431,28.2522,0.0,70.98228,0.0371,1.96598,,
1432,28.254191,0.0,70.98228,0.0371,1.886419,,
1433,28.256103,0.0,70.98228,0.0371,2.215062,,
1434,28.258344,0.0,70.98228,0.0371,2.509626,,
