query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
8307,181.099317,5.0,90.359395,13.7,2.000887,,
8308,181.101345,5.0,90.359395,13.7,1.901007,,
8309,181.103274,5.0,90.359395,13.7,1.864846,,
8310,181.105166,5.0,90.356388,13.7,1.956717,,
8311,181.107239,5.0,90.356388,13.7,1.994457,,
8312,181.109262,5.0,90.356388,13.7,1.909616,,
8313,181.111199,5.0,90.356388,13.7,1.832646,,
8314,181.113059,5.0,90.356388,13.7,1.789116,,
8315,181.114875,5.0,90.356388,13.7,1.815196,,
8316,181.116717,5.0,90.356388,13.7,1.781515,,
8317,181.118526,5.0,90.356388,13.7,1.763205,,
8318,181.120316,5.0,90.356388,13.7,1.886456,,
8319,181.122229,5.0,90.356388,13.7,2.021038,,
8320,181.124277,5.0,90.356388,13.7,1.812215,,
8321,181.126203,5.0,90.356388,13.7,1.804166,,
8322,181.128034,5.0,90.356388,13.7,1.950237,,
8323,181.130013,5.0,90.356388,13.7,1.986437,,
8324,181.132026,5.0,90.356388,13.7,1.756575,,
8325,181.133811,5.0,90.356388,13.7,1.785445,,
8326,181.135623,5.0,90.356388,13.7,1.940097,,
8327,181.13759,5.0,90.356388,13.7,1.812486,,
8328,181.139429,5.0,90.356388,13.7,2.009377,,
8329,181.141465,5.0,90.356388,13.7,1.975637,,
8330,181.143468,5.0,90.356388,13.7,1.992387,,
8331,181.14557,5.0,90.356388,13.7,1.976687,,
8332,181.147575,5.0,90.356388,13.7,1.877946,,
8333,181.14948,5.0,90.356388,13.7,1.951546,,
8334,181.151458,5.0,90.356388,13.7,1.868366,,
8335,181.153354,5.0,90.356388,13.7,1.896106,,
8336,181.155278,5.0,90.356388,13.7,1.880137,,
8337,181.157185,5.0,90.356388,13.7,1.812965,,
8338,181.159024,5.0,90.356388,13.7,1.830295,,
8339,181.160882,5.0,90.356388,13.7,1.794565,,
8340,181.162703,5.0,90.356315,13.7,1.873006,,
8341,181.1647,5.0,90.356315,13.7,2.044947,,
8342,181.166772,5.0,90.356315,13.7,1.777656,,
8343,181.168576,5.0,90.356315,13.7,1.817936,,
8344,181.170421,5.0,90.356315,13.7,1.772165,,
8345,181.172219,5.0,90.356315,13.7,1.875906,,
8346,181.174121,5.0,90.356315,13.7,1.842105,,
8347,181.17599,5.0,90.356315,13.7,1.792465,,
8348,181.177809,5.0,90.356315,13.7,1.838966,,
8349,181.179675,5.0,90.356315,13.7,1.936777,,
8350,181.181638,5.0,90.356315,13.7,1.845536,,
8351,182.145789,5.0,90.356315,13.7,5.023363,,
8352,182.150907,5.0,90.356315,13.7,4.414398,,
8353,182.155407,5.0,90.356315,13.7,4.076605,,
8354,182.159556,5.0,90.356315,13.7,2.714413,,
8355,182.162318,5.0,90.356315,13.7,2.552662,,
8356,182.164921,5.0,90.356315,13.7,2.561092,,
8357,182.167523,5.0,90.356315,13.7,2.423931,,
8358,182.169986,5.0,90.356315,13.7,2.424571,,
8359,182.172449,5.0,90.356315,13.7,2.168908,,
8360,182.174653,5.0,90.360645,13.7,2.331961,,
8361,182.177114,5.0,90.360645,13.7,2.38119,,
8362,182.17953,5.0,90.360645,13.7,2.29212,,
8363,182.181865,5.0,90.360645,13.7,2.773854,,
8364,182.184678,5.0,90.360645,13.7,2.442211,,
8365,182.187155,5.0,90.360645,13.7,2.32027,,
8366,182.189504,5.0,90.360645,13.7,2.210099,,
8367,182.191741,5.0,90.360645,13.7,2.21319,,
8368,182.193981,5.0,90.360645,13.7,2.455291,,
8369,182.196464,5.0,90.360645,13.7,2.148559,,
8370,182.198639,5.0,90.360645,13.7,2.434021,,
8371,182.201218,5.0,90.360645,13.7,2.430111,,
8372,182.203682,5.0,90.360645,13.7,2.379731,,
8373,182.206089,5.0,90.360645,13.7,2.109358,,
8374,182.208226,5.0,90.360645,13.7,2.464871,,
8375,182.210725,5.0,90.360645,13.7,2.30769,,
8376,182.213067,5.0,90.360645,13.7,2.38952,,
8377,182.215491,5.0,90.360645,13.7,2.617072,,
8378,182.218136,5.0,90.360645,13.7,2.087778,,
8379,182.22025,5.0,90.360645,13.7,2.222849,,
8380,182.222501,5.0,90.360645,13.7,2.124608,,
8381,182.224745,5.0,90.360645,13.7,2.062818,,
8382,182.226836,5.0,90.360645,13.7,2.34198,,
8383,182.229205,5.0,90.360645,13.7,2.122068,,
8384,182.231354,5.0,90.360645,13.7,2.537142,,
8385,182.233924,5.0,90.360645,13.7,2.628202,,
8386,182.236579,5.0,90.360645,13.7,2.425071,,
8387,182.239033,5.0,90.360645,13.7,2.440601,,
8388,182.2415,5.0,90.360645,13.7,2.269169,,
8389,182.243797,5.0,90.360645,13.7,2.25754,,
8390,182.246082,5.0,90.360645,13.7,2.27509,,
8391,182.248472,5.0,90.360645,13.7,2.4108,,
8392,182.250916,5.0,90.360645,13.7,2.617282,,
8393,182.253569,5.0,90.360645,13.7,2.723003,,
